molecule_id,topological_polar_surface_area,rotatable_bond_count,hydrogen_bond_acceptors,hydrogen_bond_donors,aromatic_rings_count,fractioncsp3,total_atom_count,molecular_weight,alogp,number_of_minimal_rings,contains_ring_sugars
539105,189.17,41,10,8,0,0.94,152,844.27,8.45,1,TRUE
539140,20.23,7,1,1,0,0.87,81,426.73,8.19,4,FALSE
539242,193.3,14,10,7,4,0.18,80,1021.15,7.87,4,FALSE
539273,170.64,6,6,7,1,0.54,45,530.2,-0.63,3,FALSE
539274,199.29,10,12,0,0,1,96,754.87,-4.49,4,FALSE
539327,72.83,13,5,1,0,0.82,63,380.52,4.46,2,FALSE
539361,60.69,5,3,3,0,0.93,76,418.66,5.47,4,FALSE
539400,83.83,9,5,2,0,0.83,68,396.57,3.91,1,FALSE
539440,44.76,7,4,0,1,0.56,63,398.54,5.72,3,FALSE
539445,105.17,5,6,4,3,0.22,52,551.23,4.59,4,FALSE
539469,83.83,8,5,2,0,0.79,80,474.68,5.25,3,FALSE
539470,83.83,9,5,2,0,0.8,83,488.71,5.64,3,FALSE
539471,83.83,8,5,2,0,0.8,83,488.71,5.49,3,FALSE
539522,32.76,4,2,1,0,0.8,54,304.47,4.49,3,FALSE
539523,102.29,7,7,2,0,0.89,98,588.83,6.34,5,FALSE
539535,60.69,5,3,3,0,1,78,420.68,5.41,4,FALSE
539536,58.92,7,4,2,0,1,89,490.77,6.43,5,FALSE
539601,74.48,1,3,2,2,0.08,30,319.16,2.06,3,FALSE
539693,40.46,1,2,2,0,1,56,385.39,4.37,4,FALSE
539707,80.92,16,4,4,0,0.53,74,464.65,4.05,0,FALSE
539726,20.23,1,1,1,0,0.7,51,286.46,5.18,3,FALSE
539787,491.97,22,30,18,0,0.92,202,1383.53,-3.99,10,TRUE
539806,60.61,8,4,1,2,0.58,72,458.09,2.68,3,FALSE
539837,67.79,10,4,2,1,0.46,62,399.53,5.44,2,FALSE
539853,99.13,8,7,1,0,0.79,90,558.76,5.79,4,FALSE
539884,134.66,1,10,1,0,0.77,70,506.55,2.45,5,FALSE
539882,62.3,6,5,1,0,0.77,60,375.51,2.83,4,FALSE
539897,26.3,6,2,0,0,0.4,37,266.77,4.28,1,FALSE
539898,171.73,9,9,2,1,0.66,125,810.05,4.05,3,FALSE
539995,136.43,2,9,2,0,0.67,65,498.96,1.61,3,FALSE
539997,145.66,3,10,2,0,0.62,70,540.99,1.75,3,FALSE
540021,158.24,15,11,3,2,0.48,79,639.82,1.07,2,FALSE
540057,72.83,2,5,1,0,0.93,80,474.68,5.53,5,FALSE
540091,201.25,12,10,7,3,0.27,75,592.61,1.83,4,FALSE
540092,74.6,3,4,2,1,0.52,59,428.96,5.59,4,FALSE
540107,29.46,5,2,1,1,0.5,50,300.44,5.56,2,FALSE
540120,154.78,11,9,5,0,0.89,108,663.89,3.87,5,TRUE
540134,91.43,11,7,0,0,0.54,63,432.51,4.44,2,FALSE
540186,147.43,2,9,3,0,0.81,114,700.95,6.25,4,FALSE
540218,519.41,32,22,10,1,0.69,234,1605.89,-0.33,5,FALSE
540298,96.22,4,6,3,0,0.97,86,506.72,4.47,5,FALSE
540323,70.58,1,4,1,2,0.29,47,676,6.47,5,FALSE
540324,104.06,8,6,3,0,0.81,85,516.72,4.9,4,FALSE
540421,35.53,6,3,0,1,0.41,73,470.65,8.38,4,FALSE
540479,55.76,26,4,1,0,0.91,99,522.86,9.61,1,FALSE
540383,410.33,19,25,14,0,0.89,186,1259.44,-2.05,9,TRUE
540492,253.91,13,12,7,1,0.67,130,873.06,-0.07,3,FALSE
540510,363.21,17,19,11,3,0.42,122,954.94,1.18,4,FALSE
540537,237.45,14,15,9,0,1,128,805.01,0.31,6,TRUE
540609,118.48,22,7,3,1,0.64,100,941.43,9.12,3,FALSE
540628,61.83,3,5,0,0,0.8,55,350.46,3.62,3,FALSE
540657,68.29,8,4,1,0,0.88,69,408.58,5.82,3,FALSE
540668,72.83,6,5,1,0,0.6,64,414.54,4.22,3,FALSE
540683,122.04,5,7,4,2,0.27,40,348.38,1.14,3,FALSE
540695,298.14,5,18,12,6,0,76,742.55,7.2,8,FALSE
540741,186.37,16,11,7,0,0.78,122,817.9,5.37,2,FALSE
540757,86.99,13,5,3,1,0.39,69,452.59,6.67,2,FALSE
540772,86.63,2,4,3,1,0.27,27,379,1.83,2,FALSE
540816,93.06,5,6,2,3,0.04,49,730,7.39,4,FALSE
540827,80.67,1,5,1,0,0.57,50,356.42,2.09,4,FALSE
540853,116.87,2,7,1,3,0.25,44,422.39,0.17,5,FALSE
540884,40.46,13,2,2,1,0.48,59,342.52,6.84,1,FALSE
540933,110.02,34,5,5,0,0.97,121,628.04,9.14,0,FALSE
540946,155.03,4,11,1,0,0.65,69,554.98,1.17,4,FALSE
540982,102.29,4,7,2,2,0.33,55,424.45,2.91,4,FALSE
540984,75.99,3,5,2,2,0.29,55,394.47,6.14,3,FALSE
541077,60.69,5,3,3,0,0.93,82,446.72,5.97,4,FALSE
541147,86.99,2,5,3,1,0.42,31,238.24,1.52,2,FALSE
541184,361.09,21,16,7,0,0.8,227,1418.87,2.61,1,FALSE
541210,464.7,21,19,17,4,0.49,200,1406.64,-0.48,5,FALSE
541227,60.69,5,3,3,0,0.7,55,320.47,3.22,2,FALSE
541354,61.83,2,5,0,0,0.82,59,376.49,4.21,4,FALSE
541379,34.14,3,2,0,1,0.33,64,424.58,7.82,4,FALSE
541397,178.13,2,8,5,3,0.42,92,660.77,4.14,4,FALSE
541398,18.46,3,2,0,0,0.71,57,318.5,5.8,2,FALSE
541399,34.14,2,2,0,1,0.47,35,230.31,3.52,2,FALSE
541431,20.23,5,1,1,0,0.93,80,414.72,8.02,4,FALSE
541432,107.22,5,6,4,0,0.97,92,534.78,4.56,5,FALSE
541462,74.6,2,3,2,0,0.87,43,268.35,2.24,2,FALSE
541498,167.58,8,9,5,0,1,85,570.72,-0.9,4,FALSE
541629,139.84,6,8,6,0,1,38,268.26,-3.8,1,TRUE
541662,86.99,6,5,3,0,0.83,83,488.71,5.18,4,FALSE
541669,52.6,4,4,0,0,0.46,29,368.02,3.16,1,FALSE
541695,89.98,0,7,0,0,0.8,76,509.64,3.84,7,FALSE
541710,128.26,0,7,4,0,0.67,69,482.58,1.56,6,FALSE
541724,96.77,2,7,1,3,0.36,55,455.47,1.36,8,FALSE
541760,104.43,6,8,1,1,0.74,81,542.67,4.96,7,FALSE
541766,44.76,5,4,0,0,0.8,69,404.59,6.16,3,FALSE
541778,135.41,6,10,0,1,0.65,79,570.64,4.13,5,FALSE
541799,259.2,31,15,8,0,0.74,167,1035.36,6.44,2,FALSE
541840,168.94,39,9,7,0,0.85,147,824.24,9.03,1,TRUE
542029,63.32,8,4,2,0,0.64,42,459.27,4.15,1,FALSE
541940,168.94,38,9,7,0,0.93,142,786.19,8.31,1,TRUE
541977,217.22,13,14,8,0,0.9,123,784.98,1.32,6,TRUE
542031,73.48,2,4,2,0,0.44,24,338.98,1.54,1,FALSE
542069,66.4,0,3,2,0,0.5,21,324.96,0.23,2,FALSE
542083,39.44,5,3,0,1,0.59,44,276.38,3.99,2,FALSE
542084,12.36,2,2,0,0,0.81,43,263.45,4.89,2,FALSE
542134,52.6,4,4,0,1,0.6,63,398.54,5.88,3,FALSE
542165,37.3,0,2,1,0,0.67,39,268.78,3.24,2,FALSE
542192,77.76,2,4,3,0,0.58,34,260.72,0.54,1,FALSE
542229,137.75,8,5,4,3,0.43,86,581.76,6.9,5,FALSE
542241,18.46,2,2,0,0,0.73,35,388.1,3.24,4,FALSE
542242,52.6,4,4,0,0,0.46,29,415.02,3.2,1,FALSE
542255,9.23,0,1,0,0,0.8,27,265.58,3.11,2,FALSE
542280,0,0,0,0,0,0.87,41,398.61,6.06,2,FALSE
542308,146.41,9,11,2,3,0.26,60,525.52,-0.76,4,FALSE
542317,147.43,5,7,3,1,0.14,26,458.06,1.07,1,FALSE
542331,66.76,2,4,2,2,0,33,551.41,5.93,3,FALSE
542368,168.94,31,9,7,0,0.97,123,690.02,5.66,1,TRUE
542411,37.3,16,1,1,0,0.75,58,308.51,6.66,0,FALSE
542413,60.69,5,3,3,0,0.79,75,428.66,5.27,4,FALSE
542472,18.46,3,2,0,0,0.47,35,309.2,3.69,2,FALSE
542492,150.49,3,11,1,0,0.85,73,524.56,1.21,5,FALSE
542504,173.63,4,13,0,0,0.79,77,580.58,0.96,5,FALSE
542506,147.19,3,11,1,0,0.77,71,556.99,1.55,5,FALSE
542507,153.5,3,10,2,0,0.7,115,738.96,6.66,4,FALSE
542525,20.23,4,1,1,0,0.7,53,288.47,5.28,2,FALSE
542546,189.17,43,10,8,0,0.98,157,860.31,9.06,1,TRUE
542558,105.69,4,3,5,3,0.24,42,322.37,1.33,4,FALSE
542585,35.53,4,3,0,0,0.79,39,238.33,2.99,2,FALSE
542668,126.38,1,4,4,4,0.29,66,666.38,4.13,7,FALSE
542696,108.42,2,5,3,2,0.29,37,367.2,-0.06,3,FALSE
542697,96.98,2,4,3,2,0.23,33,258.28,-0.87,3,FALSE
542708,52.6,1,4,0,0,0.73,56,358.48,4,4,FALSE
542753,57.53,6,3,2,0,0.82,50,282.42,3.24,1,FALSE
542803,52.6,16,4,0,0,0.91,69,382.59,6.35,1,FALSE
542817,131.89,2,9,2,0,0.71,65,498.96,1.28,4,FALSE
542823,62.07,2,3,3,2,0.31,34,323.19,2.02,3,FALSE
542859,267.59,14,14,5,1,0.71,154,1015.26,2.33,3,FALSE
542876,66.76,16,4,2,0,0.52,81,482.71,7.08,1,FALSE
542950,124.19,2,9,1,0,0.71,63,462.5,1.36,5,FALSE
542961,38.69,5,3,1,0,0.86,78,442.68,7.01,6,FALSE
542963,120.54,6,4,4,1,0.19,43,329.36,0.97,2,FALSE
542988,60.69,6,3,3,0,0.93,82,446.72,5.97,4,FALSE
543017,133.78,11,9,2,1,0.44,67,817.12,4.7,3,FALSE
543029,37.3,4,1,1,0,0.67,27,156.22,2.45,0,FALSE
543048,66.76,17,4,2,0,0.84,59,328.49,3.79,0,FALSE
543062,20.23,1,1,1,0,0.8,55,369.39,5.88,2,FALSE
543063,66.4,0,3,2,0,0.5,21,280.5,0.07,2,FALSE
543101,102.42,2,4,4,2,0.44,76,514.67,4.41,5,FALSE
542351,60.69,11,3,3,1,0.48,70,412.61,7.07,1,FALSE
543105,54.37,7,2,1,0,0.71,39,238.33,3.19,1,FALSE
543114,20.23,4,1,1,0,0.7,55,290.49,5.81,1,FALSE
543115,46.53,3,3,1,0,0.68,59,346.51,4.97,2,FALSE
543116,53.99,10,5,0,1,0.58,80,496.69,6.98,3,FALSE
543121,35.53,6,3,0,0,0.58,35,281.18,3.12,0,FALSE
543122,43.37,3,3,0,0,0.64,57,344.5,5.17,2,FALSE
543123,225.67,2,12,6,4,0.12,80,1018.28,7.41,8,FALSE
543137,99.43,0,5,3,2,0.29,23,195.18,-1.63,2,FALSE
543138,104.98,6,5,3,1,0.33,35,363.23,1.02,1,FALSE
543163,71.44,3,3,1,0,0.64,63,398.54,5.29,3,FALSE
543164,69.67,2,5,0,0,0.78,62,390.52,4.24,3,FALSE
543210,37.3,1,2,1,0,0.75,54,304.47,4.83,2,FALSE
543248,112.65,4,5,4,0,0.54,39,268.31,-0.29,1,FALSE
543279,116.2,14,8,1,0,0.6,69,499,4.08,1,FALSE
543289,249.97,11,14,8,0,0.88,117,782.92,1.62,6,TRUE
543302,228.27,7,12,8,0,1,85,604.69,-4.09,4,FALSE
543312,72.81,9,5,1,2,0.32,58,408.49,6.2,3,FALSE
543326,142.5,15,10,1,0,0.59,75,557.04,3.48,1,FALSE
543365,132.86,10,8,0,0,0.86,84,618.77,-0.5,4,FALSE
543378,49.83,0,3,1,0,0.5,15,205.01,-0.02,2,FALSE
543393,57.53,1,2,2,0,0.93,44,254.37,3.06,2,FALSE
543444,26.02,4,1,1,0,0.73,43,221.39,4.2,1,FALSE
543496,81.92,4,3,3,1,0.39,36,250.3,1.99,1,FALSE
543525,54.37,7,2,1,0,0.46,30,196.25,2.33,0,FALSE
543627,66.76,4,4,2,0,0.76,57,348.48,3.67,3,FALSE
543628,50.44,1,2,1,1,0.75,51,316.44,4.79,4,FALSE
543697,65.13,3,5,0,0,0.83,67,406.56,4.83,3,FALSE
543774,46.25,9,2,2,0,0.71,43,225.38,3.17,0,FALSE
543795,142.75,24,8,4,0,0.96,84,524.63,4.49,1,FALSE
543867,37.3,0,2,1,0,0.93,41,236.35,2.93,3,FALSE
543873,97.99,4,5,4,0,0.83,83,488.71,4.57,4,FALSE
544041,113.29,8,7,3,0,0.94,93,550.78,5.03,4,FALSE
544060,131,8,8,2,3,0.28,63,493.52,2.75,4,FALSE
544073,323.36,16,13,10,3,0.59,151,1124.14,3.25,5,FALSE
544075,70.67,0,4,2,3,0.25,40,320.34,4.03,5,FALSE
544184,25.06,13,2,0,0,0.62,55,316.49,5.52,2,FALSE
544205,29.1,9,1,1,0,0.35,44,328.28,5.23,0,FALSE
544254,55.76,3,4,1,2,0.06,36,452.1,4.91,3,FALSE
544255,229.36,9,16,6,0,0.83,136,905.09,3.12,8,TRUE
544337,80.92,5,4,4,0,0.93,84,474.73,4.94,5,FALSE
544347,63.6,2,4,1,0,0.64,58,360.49,4.14,2,FALSE
544363,142.5,3,10,1,0,0.65,68,538.98,1.65,4,FALSE
544375,37.3,1,2,1,0,0.5,16,427.71,2.81,1,FALSE
544430,125.68,34,8,4,0,0.98,126,687.06,8.58,1,FALSE
544432,121.13,13,6,3,0,0.68,63,410.51,2.79,1,FALSE
544466,122.27,15,9,0,0,0.67,76,508.61,4.02,1,FALSE
544478,246.73,9,14,8,0,0.94,104,730.85,-3.24,5,TRUE
544580,162.37,7,8,4,0,1,43,391.27,-2.77,1,TRUE
544589,0,6,0,0,0,0.8,30,322.5,4.95,0,FALSE
544591,81.98,3,5,2,0,1,31,268.14,-1.36,1,TRUE
544599,18.46,0,2,0,0,0.87,41,236.35,4.01,4,FALSE
544631,20.23,1,1,1,0,0.6,53,288.48,5.73,1,FALSE
544659,189.17,39,10,8,0,0.98,145,804.2,7.5,1,TRUE
544676,83.83,9,5,2,0,0.83,68,396.57,3.91,1,FALSE
544687,154.98,5,10,3,3,0.51,92,705.91,4.46,6,FALSE
544724,241.88,10,16,5,0,0.68,131,889.05,3.8,4,FALSE
544787,115.06,0,6,4,1,0,22,222.15,0.8,2,FALSE
539404,239.08,13,13,5,1,0.71,145,943.19,2.71,3,FALSE
544850,61.83,6,5,0,0,0.67,35,400.06,2.66,1,FALSE
544957,151.73,5,11,1,0,0.61,75,548.59,2.11,3,FALSE
544967,168.94,40,9,7,0,0.94,148,814.24,9.09,1,TRUE
545030,86.74,4,6,0,0,0.87,82,502.69,5.55,4,FALSE
545058,60.69,2,3,3,1,0.74,80,466.71,7.98,5,FALSE
545086,29.46,1,2,1,0,0.73,39,234.34,3.8,3,FALSE
545157,487.04,21,32,16,0,0.91,202,1409.53,-4.56,11,TRUE
545158,36.1,4,1,1,2,0.25,29,281.15,2.56,2,FALSE
545169,82.06,6,6,1,0,0.73,60,392.49,3.91,3,FALSE
545187,57.53,6,2,2,1,0.4,38,248.32,3.93,1,FALSE
545188,20.23,0,1,1,0,0.73,40,378.15,4.94,2,FALSE
545255,94.66,2,4,3,3,0.3,71,516.65,8.06,7,FALSE
545342,154.78,11,9,5,0,0.89,108,663.89,3.87,5,TRUE
545358,43.37,9,3,0,0,0.77,50,282.42,4.31,0,FALSE
545374,203.55,4,11,6,4,0.34,87,705.72,3.18,9,FALSE
545375,94.23,16,6,1,0,0.73,74,498.06,4.76,2,FALSE
545388,204.84,11,7,8,2,0.46,85,620.7,2.63,5,FALSE
545404,218.85,13,12,4,1,0.72,147,941.22,3.98,3,FALSE
545420,20.23,0,1,1,0,0.6,38,376.13,4.71,2,FALSE
545421,400.42,12,15,12,1,0.58,138,1002.09,-4.26,3,FALSE
545435,201.42,16,14,3,0,0.75,126,821.01,5.38,3,TRUE
545484,147.84,18,7,5,0,0.89,85,494.73,3.9,2,FALSE
545545,29.46,0,2,1,1,0.63,40,561.93,5.59,3,FALSE
545597,251.16,11,8,9,2,0.63,119,877.88,3.04,3,FALSE
545598,277.02,16,17,7,4,0.38,101,796.78,4.17,4,FALSE
545613,204.5,11,13,5,0,0.89,107,740.88,-1.33,5,TRUE
545614,43.37,4,3,0,0,0.7,51,316.44,4.08,3,FALSE
545642,96.22,5,6,3,3,0.08,51,732.01,7.24,4,FALSE
545674,66.76,7,4,2,0,0.8,69,404.59,4.94,3,FALSE
545709,44.76,10,4,0,0,0.95,59,328.49,5.05,1,FALSE
545729,29.1,3,1,1,0,0.81,45,249.4,3.67,2,FALSE
545750,18.46,4,2,0,0,0.6,37,390.12,3.94,2,FALSE
545764,121.5,4,9,1,1,0.69,74,528.6,3.71,7,FALSE
545808,232.57,16,13,6,0,0.94,66,568.43,-2.93,1,TRUE
545824,70.67,0,4,2,0,0.4,35,260.29,2.01,3,FALSE
545867,60.69,8,3,3,0,0.93,84,448.73,6.36,3,FALSE
545882,0,5,0,0,0,0.4,26,308.46,5.26,0,FALSE
545884,0,5,0,0,0,0.4,26,387.36,5.98,0,FALSE
545885,41.99,0,3,1,0,1,42,444.59,3.58,4,FALSE
545906,18.46,4,2,0,0,0.73,39,392.13,3.82,3,FALSE
545907,29.46,0,2,1,0,0.87,41,428.59,4.36,3,FALSE
546014,457.58,19,29,15,0,0.97,197,1361.55,-1.98,10,TRUE
546031,54.4,10,10,1,3,0.5,68,542.81,5.96,3,FALSE
546100,196.99,12,13,7,0,1,120,744.96,1.73,6,TRUE
534293,18.46,3,2,0,0,0.71,36,333.65,3.99,3,FALSE
546166,129.34,5,9,1,1,0.63,81,568.66,4.64,5,FALSE
546228,29.46,4,2,1,0,0.6,39,382.13,3.99,1,FALSE
546237,77.66,3,6,0,0,0.73,60,392.49,3.49,3,FALSE
546238,190.56,6,14,1,0,0.73,84,624.64,1.08,4,FALSE
546239,170.33,9,13,0,0,0.77,98,678.77,3.92,4,FALSE
546249,91.68,2,6,3,0,0.8,56,366.45,1.29,4,FALSE
546250,18.46,3,2,0,0,0.53,35,388.1,4.43,3,FALSE
546255,29.46,1,2,1,1,0.6,37,232.32,2.81,3,FALSE
546257,40.46,1,2,2,0,0.8,56,306.49,4.47,2,FALSE
546259,190.56,9,14,1,0,0.7,91,699.15,2.25,4,FALSE
546260,145.66,4,10,2,0,0.62,70,506.55,1.54,3,FALSE
546261,168.94,38,9,7,0,0.89,143,798.2,8.47,1,TRUE
546348,31.2,0,4,0,2,0.39,51,459.81,5.44,6,FALSE
546349,148.71,38,8,6,0,0.85,143,794.21,9.67,1,TRUE
546476,18.46,2,2,0,1,0.4,33,307.19,3.9,3,FALSE
546502,29.1,3,1,1,0,0.81,45,249.4,3.67,2,FALSE
546590,69.92,3,4,3,0,0.93,86,476.74,6.02,4,FALSE
546607,63.6,4,4,1,0,0.71,59,350.5,4.22,1,FALSE
546613,49.69,0,3,2,0,0.87,42,252.35,2.08,3,FALSE
546614,61.86,18,3,2,0,0.87,70,381.6,5.29,1,FALSE
546631,438.79,18,28,13,0,0.95,180,1281.4,-5.77,9,TRUE
546699,52.6,14,4,0,0,0.91,63,354.53,5.57,1,FALSE
546758,26.3,3,2,0,0,0.65,52,302.46,5.07,2,FALSE
546762,26.3,2,2,0,0,0.55,50,300.44,4.99,2,FALSE
546763,80.36,5,3,3,1,0.36,33,223.28,0.73,1,FALSE
546809,79.39,3,4,2,2,0.17,28,312.12,2.38,2,FALSE
546825,74.51,0,5,3,2,0.43,37,370.27,2.5,4,FALSE
546830,44.76,8,4,0,0,0.83,54,312.45,4.44,1,FALSE
546833,86.63,1,4,3,0,0.48,61,387.52,3.16,1,FALSE
546859,66.76,0,4,2,1,0.44,55,402.92,5.42,3,FALSE
546860,32.86,16,1,1,1,0.76,60,319.53,6.85,1,FALSE
546920,101.15,6,5,5,0,1,80,452.68,3.35,4,FALSE
546921,43.37,5,3,0,0,0.6,49,314.43,4,3,FALSE
546952,20.23,5,1,1,0,0.79,76,410.69,7.87,4,FALSE
546968,66.4,0,3,2,0,0.5,21,280.5,0.07,2,FALSE
546987,1026.18,80,55,45,0,0.86,409,2680.17,-8.64,10,TRUE
547012,63.6,10,4,1,1,0.57,72,440.62,6.67,2,FALSE
547027,40.46,2,2,2,0,0.9,56,464.28,5.06,3,FALSE
547059,60.69,2,3,3,0,0.9,57,401.39,3.65,3,FALSE
547067,40.46,1,2,2,0,1,58,387.4,4.76,3,FALSE
547075,89.62,6,4,2,1,0.5,52,345.44,3.55,2,FALSE
547120,52.6,6,4,0,0,0.67,66,390.56,5.93,1,FALSE
547184,18.46,4,2,0,0,0.73,39,392.13,3.82,2,FALSE
547220,0,1,0,0,0,0.89,48,325.33,5.81,3,FALSE
547243,27.69,3,3,0,0,0.87,40,487.03,3.75,3,FALSE
547283,86.63,0,4,3,0,0.5,22,262.06,-0.82,2,FALSE
547306,29.54,0,2,0,0,0.7,28,181.23,1.3,2,FALSE
547401,57.53,1,3,2,0,0.85,59,324.5,4.12,1,FALSE
547409,35.53,1,3,0,0,0.81,43,264.37,2.95,3,FALSE
547463,34.14,2,2,0,0,0.73,39,234.34,3.16,2,FALSE
547518,77.49,7,5,0,2,0.56,64,414.54,5.06,2,FALSE
547593,85.36,1,6,1,0,0.73,37,292.29,-0.06,5,FALSE
547612,29.1,2,1,1,0,0.94,45,249.4,3.22,3,FALSE
547625,37.3,5,2,1,0,0.65,52,302.46,4.46,2,FALSE
547700,69.4,5,6,1,3,0.18,40,311.34,2.58,3,FALSE
547746,201.67,14,12,6,0,0.9,120,766.97,3.56,6,TRUE
547769,12.36,2,2,0,0,0.81,43,263.45,5.03,2,FALSE
547789,41.57,1,3,1,1,0.4,37,258.32,2.28,3,FALSE
547806,141.61,6,7,7,0,0.93,83,496.69,1.75,4,FALSE
547815,106.94,9,5,3,1,0.38,56,388.46,2.03,1,FALSE
537102,77.76,3,4,3,1,0.3,26,196.2,1.05,1,FALSE
547835,82.06,5,5,1,0,0.43,38,282.29,1.43,1,FALSE
547849,52.58,12,4,0,2,0.52,59,372.51,6.12,2,FALSE
689712,353.34,12,18,6,0,0.79,177,1153.42,8.56,1,FALSE
689714,500.11,20,31,17,5,0.44,158,1288.15,-2.16,9,TRUE
689717,87.13,3,4,2,0,0.6,40,280.32,1.46,2,FALSE
689723,118.21,5,6,3,2,0.59,83,575.71,2.43,7,FALSE
689724,206.68,8,13,7,0,0.95,112,723.9,0.51,7,FALSE
689728,60.69,3,3,3,0,0.93,82,446.72,6.11,4,FALSE
689729,55.76,1,4,1,0,0.69,42,278.35,2.19,4,FALSE
525831,75.71,10,4,1,0,0.59,62,424.97,4.07,1,FALSE
542323,64.85,3,3,1,0,0.44,24,338.98,1.54,2,FALSE
689732,105.45,6,6,3,2,0.24,42,334.32,2.7,2,FALSE
689736,179.56,5,14,0,0,0.73,82,657.07,1.32,5,FALSE
689745,240.44,9,17,6,2,0.64,114,829.89,2.66,7,TRUE
689747,83.83,1,5,2,0,0.73,40,280.32,0.44,3,FALSE
689755,80.67,17,4,1,0,0.89,127,709.11,12.45,5,FALSE
689756,93.06,5,6,2,0,0.81,86,528.73,5.86,5,FALSE
689759,806.9,20,31,25,3,0.53,277,2183.53,4.88,10,FALSE
689761,37.3,5,2,1,0,0.89,73,400.65,6.57,4,FALSE
689776,155.61,4,10,4,3,0.33,41,361.31,-0.66,4,FALSE
689777,89.79,1,4,4,1,0.36,29,223.23,0.76,2,FALSE
689778,260.75,21,20,1,3,0.62,147,1027.17,6.75,4,FALSE
526866,158.05,13,11,3,1,0.53,87,604.69,4.17,2,TRUE
526867,154.89,14,11,2,1,0.56,87,604.69,4.46,2,TRUE
547897,93.06,3,6,2,1,0.41,43,320.34,2.15,2,FALSE
689788,151.34,4,8,4,1,0.6,36,322.21,-0.98,2,FALSE
689789,17.07,1,1,0,0,0.75,51,286.46,5.32,3,FALSE
689791,78.9,3,6,0,0,0.61,61,404.5,4.2,2,FALSE
689818,208.37,5,11,9,0,0.69,104,654.84,1.89,1,FALSE
689799,239.67,9,8,6,2,0.67,139,916.18,7.12,6,FALSE
689812,145.66,3,10,2,0,0.76,69,494.54,1.41,4,FALSE
689814,77.76,7,4,3,1,0.47,45,292.38,1.87,1,FALSE
689821,46.53,4,3,1,0,0.55,30,196.25,1.58,1,FALSE
689825,20.23,5,1,1,0,0.86,75,398.68,7.55,4,FALSE
527218,59.67,0,4,1,2,0.4,35,260.29,2.19,3,FALSE
689828,91.59,1,9,2,1,0.33,33,424.93,3.55,5,FALSE
689838,85.44,16,6,0,0,0.75,80,526.11,5.35,2,FALSE
527220,207.38,12,13,5,0,0.57,125,840.02,5.52,3,FALSE
527221,108.05,7,5,2,1,0.48,78,524.66,2.53,2,FALSE
689845,20.23,0,1,1,0,0.73,40,220.36,3.84,2,FALSE
689849,218.99,9,13,9,0,1,121,756.97,1.2,7,TRUE
689854,189.03,7,13,2,2,0.45,99,734.8,4.09,4,FALSE
689855,105.73,7,7,1,0,0.75,55,380.44,1.36,3,FALSE
547930,9.23,0,1,0,0,0.8,27,265.58,3.11,2,FALSE
689860,29.54,3,3,0,0,0.92,36,211.3,1.95,2,FALSE
693975,26.3,23,2,0,0,0.89,81,408.71,9.32,0,FALSE
689865,99.38,4,6,4,1,0.43,38,282.29,-0.49,2,TRUE
689873,43.37,6,3,0,0,0.86,78,442.68,7.14,4,FALSE
56982,54.37,4,2,1,0,0.7,53,318.46,4.78,2,FALSE
689886,85.97,1,6,1,1,0.5,46,356.37,2.31,5,FALSE
689888,86.06,6,4,1,0,0.46,36,279.36,4.05,1,FALSE
691275,101.27,4,9,1,4,0.29,66,538.56,3.6,8,FALSE
649028,20.23,0,1,1,0,1,42,222.37,3.75,3,FALSE
616791,107.3,5,5,3,1,0.71,74,485.62,4.51,5,FALSE
689925,18.46,3,2,0,0,0.53,35,388.1,4.43,3,FALSE
689927,66.76,0,4,2,0,0.76,53,344.45,2.74,5,FALSE
542357,46.53,6,3,1,0,0.47,44,276.38,3.16,0,FALSE
689932,57.53,1,2,2,0,0.85,53,318.46,4.01,4,FALSE
689933,49.83,9,3,1,0,0.61,60,358.52,5.21,2,FALSE
689934,280.5,12,10,11,0,0.77,55,396.4,-6.89,0,FALSE
689947,180.53,10,11,5,0,0.5,67,834.11,1.81,4,FALSE
689962,72.83,4,5,1,0,0.58,65,404.55,4.82,1,FALSE
689967,72.83,4,5,1,0,0.58,65,404.55,4.82,1,FALSE
57066,89.13,3,6,2,3,0.29,54,408.45,5.06,4,FALSE
57067,63.6,0,4,1,0,0.6,37,262.31,1.39,3,FALSE
689978,75.99,12,4,2,1,0.63,65,404.55,5.73,2,FALSE
689979,72.83,4,5,1,0,0.58,65,404.55,4.82,1,FALSE
527298,75.99,0,5,2,0,0.75,55,350.46,2.65,3,FALSE
547942,86.99,6,5,3,0,0.83,80,474.68,4.94,4,FALSE
689988,60.77,3,3,2,1,0.42,35,437.05,3.65,1,FALSE
650894,59.06,0,4,1,0,0.65,52,332.44,3.46,3,FALSE
689993,34.14,7,2,0,0,0.73,41,236.35,3.55,1,FALSE
689994,268.68,7,16,11,0,1,66,504.44,-7.57,3,TRUE
689997,130.83,2,8,4,2,0.33,38,317.3,-0.86,4,FALSE
689998,65.37,1,5,0,1,0.31,31,247.25,0.99,2,FALSE
690005,86.61,8,7,2,2,0.43,52,388.42,2.15,4,FALSE
527331,127.95,14,8,1,1,0.69,81,520.66,4.27,1,FALSE
547946,49.69,4,3,2,2,0.26,44,298.38,5.02,2,FALSE
690024,609.81,20,39,22,0,0.96,224,1591.65,-9.07,13,TRUE
22194,17.07,0,1,0,0,0.8,38,218.34,3.59,3,FALSE
