molecule_id,vp_est,total_atom_count,molecular_weight,alogp,number_of_minimal_rings,contains_ring_sugars
694793,1.95e-29,103,634.86,4.87,1,FALSE
694795,6.74e-13,61,352.52,2.5,3,FALSE
694799,2.91e-37,100,860.8,-1.03,7,TRUE
694800,4.76e-36,97,842.78,0.13,7,FALSE
694802,7.629999999999999e-37,103,874.82,-0.72,7,TRUE
531519,0,139,1007.16,0.58,6,FALSE
694803,3.43e-11,62,391.56,4.71,4,FALSE
694804,3.529999999999999e-38,125,822.01,0.39,4,FALSE
694809,1.11e-28,97,606.81,3.11,1,FALSE
694810,2.8e-45,113,868.97,0.13,5,FALSE
694811,1.59e-21,60,508.43,-1.42,5,TRUE
694816,0,136,949.12,1.12,4,FALSE
694817,4.45e-11,42,334.33,-1.65,4,FALSE
694818,7.18e-34,95,687.79,4.46,4,FALSE
694821,8.52e-19,62,424.5,-1.12,2,FALSE
694824,0,138,1034.1,-1.03,4,TRUE
694827,8.17e-28,107,720.85,1.32,5,TRUE
694831,1.45e-12,49,327.42,1.99,4,FALSE
694832,3.75e-38,104,890.82,-1.02,7,TRUE
694836,5.58e-28,86,596.69,-2.57,4,FALSE
694837,5.25e-32,79,556.62,-3.26,2,FALSE
694838,8.02e-24,77,546.62,2.32,2,FALSE
694841,2.23e-17,64,431.53,1.57,3,FALSE
694845,2.8e-45,106,821.84,-2.12,4,FALSE
531811,5.58e-11,56,349.47,2.54,2,FALSE
531813,1.91e-6,58,330.51,6.3,1,FALSE
548763,1.55e-9,54,304.47,4.7,1,FALSE
694847,0.00101,49,227.44,5.04,0,FALSE
694848,3.6000000000000003e-28,79,565.63,-2.2,2,FALSE
694849,2.04e-14,65,417.55,4.43,3,FALSE
694850,0,189,1180.57,6.62,0,FALSE
694851,1.07e-22,66,512.57,3.41,8,FALSE
694852,2.06e-15,52,414.41,2.39,5,FALSE
694854,5.07e-17,84,500.72,6.28,1,FALSE
694857,6.89e-26,60,548.46,2.31,4,FALSE
694861,0,125,1077.06,0.42,6,FALSE
694866,3.4900000000000005e-21,70,506.55,2.31,2,FALSE
694867,2.75e-26,116,706.96,5.94,3,TRUE
542598,1.73e-9,71,428.61,5.54,4,FALSE
694869,6.779999999999998e-43,105,887.81,0.56,4,FALSE
694872,8.45e-21,72,509.6,2.42,4,FALSE
694878,1.01e-22,105,636.87,4.02,4,FALSE
695851,1.08e-17,92,552.8,7.81,2,FALSE
694880,2.95e-18,84,500.72,4.98,2,FALSE
694885,8.38e-20,98,566.82,5.37,1,FALSE
694886,2.79e-21,58,468.46,1.79,4,TRUE
694887,8.95e-30,90,623.74,3.35,4,FALSE
694888,1.14e-17,77,486.65,4.98,1,FALSE
27133,4.93e-16,65,412.54,-0.58,0,FALSE
694889,2.4e-31,103,677.84,2.09,1,FALSE
694891,1.5600000000000002e-27,77,638.63,4.99,6,FALSE
694893,3.59e-19,64,543.96,3.25,5,FALSE
694899,0,155,1011.32,4.93,4,FALSE
694901,4.47e-8,17,146.15,0.92,2,FALSE
694905,1.4599999999999999e-24,78,524.66,3.04,4,FALSE
694908,1.55e-22,106,656.85,3.74,5,FALSE
694914,2.67e-19,81,491.72,6.6,1,FALSE
694916,1.85e-32,108,788.84,3.04,7,TRUE
694919,1.1499999999999999e-32,106,760.83,2.86,7,TRUE
694920,9.04e-25,78,584.62,1.72,6,FALSE
694922,1.8e-26,113,692.93,5,2,FALSE
694923,6.97e-30,120,823.07,3.48,4,FALSE
694924,1.42e-27,83,582.66,-2.96,4,FALSE
694926,1.05e-29,105,666.85,2.01,2,FALSE
694929,2.09e-29,102,652.82,1.76,2,FALSE
694933,2.22e-38,86,686.75,-0.8,4,FALSE
694935,1.25e-26,98,688.82,4.68,6,FALSE
694936,9.12e-18,74,524.61,3.84,6,FALSE
694939,2.55e-30,78,544.61,-3.48,1,FALSE
694941,6.0000000000000005e-31,100,663.81,1.7,1,FALSE
694943,3.04e-15,60,479.4,5.62,6,FALSE
694945,1.79e-34,144,909.16,4.89,4,TRUE
694946,5.7100000000000006e-27,76,526.63,1.5,5,FALSE
544127,7e-7,47,290.4,3.79,3,FALSE
694955,1.1e-19,82,615.68,4.87,6,FALSE
694956,2.82e-21,54,438.44,1.46,3,FALSE
67798,1.26e-6,40,299.25,4.21,2,FALSE
694959,1.77e-16,60,503.95,5.51,4,FALSE
694964,1.71e-25,74,497.59,0.51,2,TRUE
694965,1.09e-24,65,511.48,-2.47,4,TRUE
694967,1.11e-28,66,584.49,-0.69,6,FALSE
694968,0,140,1023.15,0.72,4,FALSE
694971,1.75e-34,97,731.86,4.58,4,FALSE
694973,1.25e-17,73,494.58,3.11,3,FALSE
694980,5.2399999999999995e-30,85,697.65,-0.25,6,TRUE
695011,0,174,1143.4,-7.68,3,FALSE
694981,1.73e-23,66,576.51,3.04,7,FALSE
694983,8.64e-8,29,193.25,0.73,1,FALSE
531877,9.09e-22,123,622.08,11.76,0,FALSE
694986,1.29e-20,55,453.52,2.03,5,FALSE
694988,0,144,1056.61,-0.16,5,FALSE
694990,8.98e-34,130,821.06,4.03,3,FALSE
694991,7.6e-19,58,433.46,0.48,4,FALSE
694995,0,185,1144.49,3.94,2,FALSE
694997,1.22e-29,107,659.86,2.92,3,TRUE
694999,3.38e-22,67,514.53,0.58,5,TRUE
695002,5.56e-29,126,782.03,3.92,3,TRUE
695004,1.44e-28,127,778.09,6.75,3,TRUE
695006,1.08e-25,95,622.8,5.68,3,FALSE
695007,1.23e-30,129,792.06,5.54,4,FALSE
695009,1.52e-41,118,839.99,3.4,3,FALSE
695014,0,167,1177.32,-2.88,2,FALSE
695017,0,167,1226.79,-2.42,3,TRUE
695020,1.4e-17,63,494.55,4.22,8,FALSE
695021,8.45e-21,54,439.47,3.47,8,FALSE
695023,2.72e-15,68,509.56,3.66,3,FALSE
695024,2.38e-17,70,518.66,8.94,6,FALSE
695025,0,182,1140.5,5.67,0,FALSE
695096,5.96e-26,88,620.7,2.76,2,FALSE
695030,2.69e-21,81,520.67,2.04,1,FALSE
695032,1.26e-44,169,1171.34,6.07,9,TRUE
695039,0,183,1108.51,6.06,2,FALSE
695046,0,223,1592.82,-4.4,6,FALSE
695048,4.01e-22,69,560.56,3.75,7,FALSE
695050,1.39e-35,93,662.74,-2.66,3,FALSE
695052,2.23e-29,118,764.95,4.64,2,FALSE
695053,1.97e-15,53,378.42,1.02,6,FALSE
695054,9.52e-10,58,386.49,3.31,6,FALSE
695056,1.08e-25,61,519.53,-0.26,4,FALSE
695058,0,118,920.01,-0.13,6,FALSE
695059,0,111,875.96,0.12,6,FALSE
695060,1.2099999999999999e-32,92,655.74,2.03,4,FALSE
695062,4.94e-25,117,700.95,4.67,3,FALSE
695063,1.0799999999999999e-23,74,607.06,6.36,5,FALSE
695064,8.95e-30,107,664.88,3.19,1,FALSE
695068,7.980000000000001e-21,65,499.52,1.46,5,FALSE
695069,1.05e-29,105,666.85,2.01,2,FALSE
695070,NA,113,773.96,1.48,6,FALSE
695071,3.51e-24,75,596.59,2.35,6,FALSE
695073,1.92e-19,57,453.5,4.13,8,FALSE
695074,5.63e-28,108,745.86,4.25,6,FALSE
695076,2.06e-11,60,566.3,-4.79,3,TRUE
695081,8.47e-22,99,604.83,5.34,1,FALSE
695082,1.75e-37,96,711.22,-2.27,4,FALSE
695084,3.9599999999999997e-23,74,554.6,2.9,3,FALSE
695086,1.17e-16,63,497.42,4.74,4,FALSE
695091,1.7000000000000002e-27,110,716.86,1.57,3,TRUE
695094,1.24e-10,44,350.37,4.13,5,FALSE
695100,0,165,1198.3,-1.7,5,TRUE
695102,4.2e-45,108,852.92,-0.65,5,FALSE
695105,1.32e-36,125,934.99,3.39,9,FALSE
695106,6.31e-44,120,830.93,-2.48,4,TRUE
695107,6.17e-16,65,461,5.93,2,FALSE
695108,8.85e-24,78,576.62,0.89,3,FALSE
695110,0,168,1158.3,0,5,TRUE
695111,1.61e-22,83,536.71,6.02,2,FALSE
695112,5.61e-45,141,1101.28,1.31,5,FALSE
695321,6.99e-5,15,148.12,0.35,2,FALSE
695118,3.99e-23,72,530.58,0.15,3,FALSE
695123,1.4e-45,182,1109.49,4.14,2,FALSE
695126,1.74e-26,109,700.86,2.45,3,TRUE
695128,2.59e-19,54,439.47,5.01,5,FALSE
695131,1.78e-6,38,226.32,2.44,1,FALSE
695132,1.65e-22,49,425.35,-3.28,5,FALSE
695139,1.25e-19,56,467.48,3.66,8,FALSE
695142,1.86e-35,101,671.84,0.41,2,FALSE
695144,5.9e-34,99,777.78,3.03,6,FALSE
695147,5.369999999999999e-23,115,664.97,8.05,2,FALSE
68085,5.63e-10,66,368.56,5.52,0,FALSE
695148,4.95e-31,128,794.09,5.87,3,TRUE
695151,1.36e-39,163,1039.31,4.77,5,TRUE
695153,3.43e-16,104,607.87,6.32,4,FALSE
695164,2.6999999999999997e-36,110,864.85,2.52,7,TRUE
695165,6.92e-11,65,409.57,5.35,5,FALSE
695168,8.84e-19,58,529.37,5.77,6,FALSE
695169,4.37e-12,47,403.87,4.7,6,FALSE
695172,8.92e-22,87,578.7,2.62,3,FALSE
695173,5.55e-18,55,410.42,-0.9,6,FALSE
695176,2.12e-11,43,338.36,3.09,5,FALSE
548356,4.76e-5,53,292.46,5.18,2,FALSE
696469,6.59e-12,53,366.46,4.19,4,FALSE
695183,3.4299999999999996e-31,124,776.02,4.81,4,FALSE
695187,1.45e-22,65,499.52,1.33,5,FALSE
695188,3e-29,124,737.03,6.05,3,FALSE
695189,0,139,1002.13,-0.35,6,FALSE
695196,7.26e-17,49,417.85,1.37,4,FALSE
695198,1.63e-16,65,499.43,4.82,4,FALSE
695199,1.23e-19,67,471.55,2.43,5,FALSE
695200,5.069999999999999e-23,65,508.52,3.4,5,TRUE
532051,7.5e-6,28,478.28,6.17,0,FALSE
695203,1.59e-12,53,427.46,3.83,6,FALSE
695205,2.05e-15,52,385.47,3.56,6,FALSE
695206,5.17e-26,87,656.68,3.23,6,FALSE
695211,5.17e-16,54,394.42,0.25,6,FALSE
695213,2.87e-24,78,570.7,4.51,4,FALSE
695215,3.3e-27,73,502.57,-3.66,1,FALSE
695217,1.02e-17,66,480.99,3.58,4,FALSE
695219,1.25e-13,60,479.4,5.75,5,FALSE
695220,5.72e-32,101,744.79,2.82,7,TRUE
695268,1.1199999999999999e-23,60,470.48,0.87,4,FALSE
695222,8.03e-26,93,620.79,5.6,3,FALSE
695225,4e-29,123,837.1,3.88,3,FALSE
695232,NA,53,439.42,2.88,4,FALSE
695234,3.1e-9,52,358.43,2.68,6,FALSE
695235,1.29e-34,106,691.87,1.03,1,FALSE
695236,9.029999999999999e-24,72,560.55,0.53,5,TRUE
695240,1.13e-13,60,410.51,5.42,3,FALSE
695242,2.3e-7,25,193.2,0.9,1,FALSE
695243,2.63e-21,98,588.83,5.76,1,FALSE
695244,3.24e-30,85,622.63,-5.74,4,TRUE
695247,8.46e-32,100,732.78,2.57,7,TRUE
695249,1.12e-44,151,1028.26,4.39,5,FALSE
695256,3.84e-19,67,441.57,4.04,2,FALSE
695257,8.64e-22,68,457.57,3.34,2,FALSE
695258,1.32e-20,62,477.51,3.09,5,FALSE
695259,3.84e-15,57,387.48,3.12,3,FALSE
695264,2.75e-19,70,450.57,1.94,2,FALSE
695267,1.65e-33,130,821.06,4.03,3,FALSE
695272,1.08e-25,95,622.8,5.68,3,FALSE
695274,1.9599999999999994e-23,68,551.51,-2.05,5,FALSE
695276,2.55e-12,69,470.05,6.96,4,FALSE
695287,8.929999999999999e-37,78,631.04,-4.96,4,FALSE
695290,0,117,904.02,0.86,6,FALSE
532341,2.6e-11,70,407.6,4.89,2,FALSE
695291,1.07e-18,85,512.73,6.69,1,FALSE
695292,3.2699999999999998e-40,122,912.99,3.4,10,TRUE
695293,1.34e-6,43,238.37,2.72,3,FALSE
695295,2.9399999999999996e-37,78,675.49,-4.8,4,FALSE
695296,2.12e-11,43,338.36,3.09,5,FALSE
695297,6.93e-24,68,509.56,3.27,4,FALSE
695298,1.5e-27,108,714.85,1.34,3,TRUE
695300,8.270000000000001e-22,64,500.5,1.3,4,FALSE
695301,5.28e-14,82,503.73,5.57,7,FALSE
695349,2.9e-24,68,509.56,2.51,4,FALSE
695304,6.17e-32,128,806.05,4.43,4,FALSE
695306,8.44e-21,87,561.72,3.96,2,TRUE
695307,2.09e-25,93,693.75,3.68,7,TRUE
695311,8.05e-24,83,592.13,4.44,5,FALSE
695315,7.99e-14,51,376.41,1.18,7,FALSE
695317,7.31e-18,54,394.42,0.79,5,FALSE
695319,4.95e-16,53,378.42,0.88,6,FALSE
695324,1.8e-19,58,563.82,6.42,6,FALSE
695326,1.98e-20,66,455.55,3.22,2,FALSE
695328,6.709999999999999e-23,85,576.69,4.26,2,FALSE
695329,1.32e-21,58,469.5,3.1,8,FALSE
695330,3.26e-16,58,403.48,2.38,3,FALSE
68235,5.56e-15,56,382.41,-2.35,1,TRUE
695334,5.38e-33,93,619.76,1.28,3,FALSE
695338,1.5399999999999998e-35,129,857.06,0.96,3,FALSE
532391,8.44e-11,67,380.57,5.52,1,FALSE
695342,7.55e-28,56,471.47,2.31,7,TRUE
695343,1.58e-25,73,534.61,3.09,3,FALSE
695345,4.47e-28,125,790.99,2.93,3,TRUE
695347,1.08e-21,88,538.72,2.67,2,FALSE
532392,2.0099999999999997e-30,88,636.74,0.09,5,TRUE
695350,9.73e-19,78,589.64,4.32,6,FALSE
520321,4.79e-11,43,426.15,2.65,2,FALSE
695351,6.9e-35,108,810.85,3.24,8,TRUE
695354,1.48e-23,74,484.59,0.98,2,FALSE
695355,5.090000000000001e-22,57,456.45,0.75,5,FALSE
695358,6.17e-20,53,422.44,1.76,3,FALSE
695360,3.76e-20,66,523.5,-1.33,5,FALSE
695361,1.08e-38,108,715.89,0.16,2,FALSE
695362,4.94e-14,52,363.46,4.39,5,FALSE
695363,2.33e-17,66,421.58,4.17,3,FALSE
532489,1.19e-8,37,292.29,1.83,2,FALSE
695365,9.53e-25,73,564.59,3.52,6,FALSE
695366,4.59e-27,117,709.96,4.67,2,FALSE
695370,4.6800000000000005e-21,59,454.48,1.91,4,TRUE
695377,2.21e-8,64,429.71,4.57,5,FALSE
695378,6.25e-14,74,459.63,4.89,2,FALSE
695379,6.89e-19,112,581.97,10.17,1,FALSE
695382,1.03e-26,81,663.55,3.31,9,TRUE
695383,8.17e-40,128,957.46,5.63,8,TRUE
695407,8.19e-14,52,362.42,1.9,6,FALSE
695386,8.83e-20,51,423.49,1.8,5,FALSE
695387,4.03e-25,107,660.89,5.26,1,FALSE
695388,1.44e-31,83,626.67,-1.96,5,FALSE
695389,3.32e-22,122,739,6.36,6,FALSE
695390,0,122,896.01,1.36,5,FALSE
695392,2.91e-22,79,505.65,3.75,2,FALSE
695393,1.08e-36,83,663.71,-1.57,3,FALSE
695395,1.51e-15,61,453.63,5.08,1,FALSE
695396,5.6e-15,52,392.4,0.04,6,FALSE
695397,0,161,1114.26,-2.96,4,TRUE
695398,1.65e-40,107,916.29,3.6,8,FALSE
695401,2.7499999999999996e-32,136,866.1,4.98,3,TRUE
695403,0,191,1228.52,3.33,2,FALSE
695405,1.86e-13,47,346.38,1.58,5,FALSE
695409,9.72e-19,48,410.38,1.2,5,FALSE
695410,1.11e-21,73,478.63,4.02,5,FALSE
695412,7.6e-19,58,433.46,0.48,4,FALSE
695413,6.779999999999999e-35,143,901.14,3.16,5,TRUE
695414,0,183,1142.48,3.3,2,FALSE
695417,3.71e-42,112,887.97,0.96,5,FALSE
695419,1.27e-20,51,433.42,1.98,6,FALSE
695420,1.73e-29,86,702.72,4.32,10,FALSE
695425,1.26e-20,58,476.43,0.11,6,FALSE
695426,1.31e-20,57,466.5,4.6,8,FALSE
695429,1.27e-20,51,433.42,1.98,6,FALSE
695430,5.97e-25,92,564.76,3.52,1,FALSE
695432,1.1399999999999999e-23,81,590.11,4.65,5,FALSE
695434,2.01e-25,70,520.58,2.68,4,FALSE
695438,1.46e-25,66,504.44,-7.57,3,TRUE
695439,3.3e-40,97,727.22,-3.3,4,FALSE
695443,1.0499999999999998e-41,105,826.9,-0.07,4,FALSE
695453,9.11e-44,172,1159.37,5.45,10,FALSE
695456,2.06e-15,52,414.41,2.39,5,FALSE
695465,2.22e-31,98,730.76,0.43,7,TRUE
695489,2.06e-11,90,613.69,3.62,2,FALSE
695469,1.8599999999999997e-30,102,724.9,8.55,10,FALSE
695470,5.78e-24,48,414.37,0.1,4,FALSE
695473,3.4399999999999996e-35,116,844.9,1.2,8,TRUE
695474,2.88e-16,80,522.13,5.54,4,FALSE
695475,5.24e-13,53,374.43,1.96,5,FALSE
695477,4.62e-17,84,531.74,5.21,6,FALSE
695478,5.969999999999999e-35,143,918.13,1.63,4,TRUE
695480,2.5499999999999994e-42,133,1000.06,4.5,11,TRUE
695490,2.32e-26,91,613.75,4.33,2,TRUE
695492,6.57e-29,79,642.68,1.35,6,FALSE
695506,2.96e-22,62,482.54,4.46,8,FALSE
695508,1.29e-23,89,593.71,2.14,2,TRUE
695509,8.2e-17,73,456.62,5.35,1,FALSE
695511,6.1500000000000005e-27,83,698.7,1.71,6,FALSE
695512,3.43e-25,70,545.54,-0.21,5,FALSE
695517,6.84e-15,75,434.68,6.09,0,FALSE
695518,1.29e-6,53,361.44,2.76,3,FALSE
695522,2.06e-11,65,518.41,-4.34,2,TRUE
695533,1.18e-25,75,549.62,3.46,4,FALSE
695534,9.8e-18,83,574.67,2.71,2,FALSE
695535,1.18e-25,75,549.62,3.46,4,FALSE
695540,1.1799999999999999e-43,125,879.02,0.61,4,FALSE
695547,2.7999999999999995e-44,107,840.91,-0.8,4,FALSE
695551,2.89e-15,65,408.54,2.93,1,FALSE
695559,4.96e-11,60,362.51,4.02,5,FALSE
533165,9.42e-8,39,260.33,2.38,3,FALSE
695571,0,91,685.7,-8.88,2,FALSE
695572,3.1999999999999996e-32,103,759.8,-0.07,7,TRUE
695573,0,174,1186.36,0.78,5,TRUE
695575,0,141,1045.07,-6.78,4,TRUE
695579,5.65e-15,67,468.6,3.98,7,FALSE
695581,9.17e-25,75,566.6,2.39,6,TRUE
695587,1.26e-38,121,795.98,-1.1,2,FALSE
19144,0.00148,32,207.28,3.1,0,FALSE
695591,5.480000000000001e-21,51,468.43,2.05,7,FALSE
695781,2.44e-13,68,431.57,4.26,2,FALSE
695597,1.82e-25,65,537.48,-2.14,5,FALSE
695599,1.62e-22,63,496.47,0.08,3,TRUE
695600,9.18e-16,56,388.46,2.03,1,FALSE
695602,8.2e-15,62,394.51,2.54,1,FALSE
695603,0,114,889.99,0.68,6,FALSE
695604,7.969999999999998e-42,108,932.28,3,8,FALSE
695606,4.67e-18,75,492.62,2.29,3,FALSE
695612,1.95e-19,57,466.5,3.73,8,FALSE
695614,0,139,1006.12,-1.52,4,FALSE
695616,2.9e-24,66,597.96,3.89,7,FALSE
695617,9.8e-18,83,574.67,2.71,2,FALSE
695618,0,171,1306.79,0.14,3,FALSE
695619,2.87e-19,62,472.49,2.37,4,FALSE
695620,8.12e-8,25,209.27,0.59,2,FALSE
695623,1.38e-24,56,495.51,2.61,5,TRUE
695632,3.02e-21,68,461.56,2.18,2,FALSE
695633,3.63e-23,61,486.47,1.21,4,FALSE
695635,0,161,1118.24,-1.7,5,TRUE
695636,1.76e-29,93,710.73,1.59,7,FALSE
695637,9.31e-26,103,786.83,4.56,9,FALSE
695642,1.7700000000000003e-21,55,485.45,0.96,6,FALSE
695643,1.19e-14,82,503.73,5.96,6,FALSE
695646,0,173,1284.39,-1.19,8,FALSE
68323,6.43e-8,38,248.32,2.7,3,FALSE
68324,6.5e-10,39,264.32,1.49,2,FALSE
695647,1.78e-43,127,859.03,-0.46,3,FALSE
695649,8.91e-19,71,449.59,1.91,2,FALSE
695650,1.75e-22,74,493.61,0.12,2,FALSE
695651,7.4e-20,55,441.44,0.67,5,FALSE
695657,2.52e-17,69,464.56,1.66,3,FALSE
695662,1.41e-41,121,854.01,3.79,3,FALSE
695663,5.23e-26,70,537.57,2.08,4,FALSE
695666,3.45e-25,77,598.6,2.14,6,FALSE
695667,2.6e-22,77,508.66,4.07,4,FALSE
520572,1.4e-13,63,345.52,2.1,1,FALSE
520896,3.24e-13,40,306.31,1.47,2,FALSE
520897,8.48e-9,34,244.29,2.11,2,FALSE
258632,8.54e-11,79,424.71,7.97,4,FALSE
549391,2.6e-6,38,252.78,3.84,0,FALSE
521596,3.74e-11,48,464.19,4.23,0,FALSE
548471,2.43e-9,65,434.53,3.75,4,FALSE
548475,9.66e-8,55,342.48,4.78,3,FALSE
548482,1.23e-13,67,402.58,4.59,5,FALSE
304064,7.9999999999999985e-25,101,694.95,7.88,7,FALSE
522222,2.96e-8,49,292.42,3.3,2,FALSE
522266,7.79e-11,55,350.46,2.89,4,FALSE
240396,1.37e-20,62,482.54,3.84,8,FALSE
549479,6.06e-8,53,314.47,5.78,3,FALSE
695670,2.06e-11,59,546.32,-2.22,3,FALSE
549482,1.42e-9,57,322.49,4.14,2,FALSE
13063,0.00158,27,310.03,3.62,0,FALSE
262499,1.19e-7,37,311.22,3.57,3,FALSE
27443,1.3e-14,70,429.6,4.53,4,FALSE
26150,0.00512,30,170.25,2.66,1,FALSE
695671,5.94e-20,55,453.41,-2.19,5,FALSE
695672,1.73e-17,61,408.5,-0.09,2,FALSE
695673,1.2899999999999997e-42,121,905.86,-12.51,5,TRUE
549488,5.35e-8,56,306.49,5.02,2,FALSE
262546,6.66e-10,43,268.35,0.44,3,FALSE
695674,4.929999999999999e-31,131,808.11,6.26,3,TRUE
695679,2.06e-11,90,613.68,3.62,2,FALSE
695680,0,110,863.95,-0.02,5,FALSE
549502,7.01e-12,55,350.46,2.65,3,FALSE
696924,0.0193,16,211.47,3.66,1,FALSE
695681,1.3899999999999998e-23,70,511.58,0.37,4,FALSE
695684,9.1e-22,78,589.64,3.37,7,FALSE
697043,1.08e-16,46,360.36,0,4,FALSE
549509,5.38e-11,53,349.47,4.74,4,FALSE
262690,9.78e-8,36,276.29,0.82,5,FALSE
262691,1.25e-14,86,502.74,5.72,4,FALSE
262698,3.92e-8,53,318.46,4.45,3,FALSE
522717,3.91e-9,54,304.47,4.7,1,FALSE
522718,1.09e-10,64,422.52,3.62,1,FALSE
548519,7.79e-7,49,292.42,4.01,3,FALSE
522719,3.68e-10,60,396.48,3.63,1,FALSE
522720,1.73e-14,62,491.43,4.04,2,FALSE
522757,4.9e-10,48,324.42,3.35,5,FALSE
548538,8.569999999999998e-32,113,749.94,5.05,6,FALSE
522793,1.4e-9,52,302.46,3.99,0,FALSE
522891,5.489999999999999e-31,97,723.22,3.88,2,FALSE
522922,7.43e-5,24,155.2,0.63,1,FALSE
523019,5.24e-13,48,552.11,4.61,2,FALSE
523055,1.7e-8,35,260.29,3.52,2,FALSE
696413,1.75e-13,60,384.52,4.17,3,FALSE
523098,6.27e-6,48,280.41,4.01,2,FALSE
523683,2.26e-8,66,368.56,6.3,1,FALSE
523684,9.41e-8,60,340.5,5.52,1,FALSE
523685,4.29e-8,61,352.52,5.69,1,FALSE
523707,5.9300000000000006e-27,109,684.91,6.06,3,FALSE
523709,3.22e-5,38,248.32,3.45,3,FALSE
523710,1.4e-5,35,208.3,2.77,1,FALSE
523711,6.38e-7,34,226.27,0.6,2,FALSE
523729,1.53e-4,51,286.46,5.65,1,FALSE
580247,5.45e-4,27,182.22,1.31,2,FALSE
524131,8.11e-9,66,416.56,4.88,4,FALSE
696416,2.66e-44,133,887.09,0.32,3,FALSE
696417,9.78e-5,19,156.14,0.33,1,FALSE
524253,3.78e-9,45,529.06,4.4,2,FALSE
524329,5.65e-20,55,428.44,1.21,4,FALSE
524535,3.89e-11,54,364.44,1.65,5,FALSE
524974,1.92e-10,51,316.44,4.1,2,FALSE
524975,2.56e-14,72,444.61,5.06,3,FALSE
145378,2.11e-17,73,496.65,5.65,5,FALSE
696442,1.48e-39,157,1011.25,3.73,5,TRUE
696467,9.98e-26,114,734.92,5.54,2,FALSE
548699,2.5e-9,54,304.47,4.7,1,FALSE
525296,2.81e-18,69,512.56,3.97,4,FALSE
696473,2.37e-13,49,388.42,4.65,4,FALSE
696474,6.51e-9,34,230.26,-0.24,1,FALSE
525633,3.09e-11,53,348.44,3.16,4,FALSE
525777,1.97e-12,79,462.67,5.58,4,FALSE
548713,7.69e-7,47,290.4,3.48,4,FALSE
526212,2.64e-16,87,492.74,4.99,4,FALSE
526512,1.4999999999999998e-24,117,669.05,10.88,0,FALSE
682173,1.5e-6,47,277.41,3.15,3,FALSE
682404,NA,45,421.26,4.28,3,FALSE
682833,3.76e-4,34,200.28,1.9,0,FALSE
683412,4.09e-18,62,423.58,3.7,2,FALSE
684055,5.47e-7,52,328.45,5.34,1,FALSE
548736,1.55e-9,54,304.47,4.7,1,FALSE
548737,2.58e-15,36,512.98,2.72,3,FALSE
527806,1.76e-18,99,569.82,5.71,2,FALSE
565524,2.52e-15,87,514.75,7.09,4,FALSE
696594,3.29e-30,105,787.81,1.14,7,TRUE
686193,2.15e-5,38,218.34,3.48,1,FALSE
574900,6.87e-14,64,396.52,1.63,4,FALSE
574901,8.72e-11,70,420.59,4.45,5,FALSE
574902,6.87e-14,64,396.52,1.63,4,FALSE
574935,4.599999999999999e-24,71,593.03,6.05,5,FALSE
574952,2.11e-18,53,434.88,1.39,4,FALSE
575065,2.98e-12,64,440.54,3.38,6,FALSE
575112,0,157,1114.22,-5.58,3,FALSE
575347,0,145,1020.15,-4.48,2,FALSE
575348,3.46e-17,76,470.65,5.39,1,FALSE
577080,1.66e-9,32,246.26,2.77,3,FALSE
575481,6.14e-22,100,614.89,8.62,1,FALSE
575841,1.39e-18,76,600.62,3.44,8,FALSE
575859,9.55e-20,62,474.65,4.4,3,FALSE
575989,0,272,1880.22,-2.34,6,FALSE
576031,6.14e-9,33,262.26,2.25,2,FALSE
576909,0,163,1039.32,1.62,1,FALSE
576983,5.6900000000000005e-21,75,510.64,1.65,2,FALSE
577001,8.01e-14,52,380.44,4.13,3,FALSE
577115,9.71e-14,88,478.76,8.01,0,FALSE
577132,1.17e-8,53,296.45,4.57,0,FALSE
577467,2.11e-17,73,469.62,4.57,3,FALSE
577336,2.65e-28,87,643.61,1.43,3,FALSE
577711,1.4699999999999999e-43,120,875.98,0.56,3,FALSE
577760,7.4e-29,107,768.85,4.92,4,FALSE
577995,6.7e-14,60,392.49,1.76,4,FALSE
578013,9.63e-13,55,350.46,0.99,5,FALSE
578065,4.86e-14,62,394.51,1.55,4,FALSE
578226,3.34e-16,76,470.65,6.01,4,FALSE
578654,3.37e-8,38,230.3,1.38,1,FALSE
578820,1.19e-18,47,388.8,-1.23,2,FALSE
578832,3.39e-26,91,622.76,3.87,3,FALSE
578852,1.37e-14,62,416.51,3.8,4,FALSE
579180,1.14e-14,63,428.53,3.13,5,FALSE
579199,0,174,1447.26,0.31,12,TRUE
579254,1.3100000000000002e-27,65,581.96,2.57,6,FALSE
579265,2.96e-12,38,308.29,0.7,2,FALSE
579374,1.8e-10,55,346.47,3.85,3,FALSE
579466,0,147,1134.99,-15.23,21,FALSE
579567,6.64e-7,43,238.37,2.75,2,FALSE
579769,1.88e-17,67,433.59,3.97,4,FALSE
579830,2.78e-13,45,340.38,3.7,3,FALSE
579889,1.88e-11,54,334.46,2.37,5,FALSE
579964,3.64e-18,42,378.34,1.78,4,FALSE
579985,8.03e-11,38,278.3,1.1,3,FALSE
580003,9.89e-11,34,300.27,2.45,3,FALSE
580119,5.12e-12,89,486.78,7.79,5,FALSE
580504,5.46e-12,42,295.34,0.9,2,FALSE
580667,2.05e-15,51,376.41,2.24,3,FALSE
580704,2e-8,43,325.36,2.59,5,FALSE
581065,1.09e-8,35,242.27,0.34,2,FALSE
