molecule_id,cluster_e,cluster_a,aop_oh_half_life_hours,is_stable
577551,3,7,3.24,TRUE
577921,1_2,2_1,0.96,TRUE
578015,1_2,4,0.768,TRUE
569405,3,7,0.636,TRUE
578268,3,7,1.068,TRUE
578306,3,7,18.888,TRUE
408636,3,7,4.74,TRUE
578501,3,7,1.548,TRUE
578559,3,7,0.636,TRUE
578644,3,7,31.188,TRUE
578656,1_2,4,0.792,TRUE
578669,3,7,3.18,TRUE
579078,3,7,1.452,TRUE
579294,3,7,5.736,TRUE
579413,3,7,2.904,TRUE
579507,3,7,13.416,TRUE
579609,3,7,2.964,TRUE
579654,3,7,0.5880000000000001,TRUE
579689,3,7,1.428,TRUE
579871,3,7,1.632,TRUE
666724,3,7,0.614,TRUE
580016,3,7,0.804,TRUE
580050,3,7,0.636,TRUE
580075,3,7,2.028,TRUE
580211,3,7,1.197,TRUE
580332,3,7,0.636,TRUE
580496,3,7,3.4559999999999995,TRUE
580528,3,7,1.932,TRUE
580581,3,7,1.224,TRUE
580750,3,7,1.056,TRUE
580923,3,7,10.212,TRUE
581077,3,7,1.32,TRUE
581094,3,7,1.6919999999999995,TRUE
581311,3,7,3.99,TRUE
581327,3,7,1.2120000000000002,TRUE
581332,3,7,1.008,TRUE
581350,3,7,0.996,TRUE
581441,3,7,16.788,TRUE
581459,8,7,10.8,TRUE
581625,3,7,3.072,TRUE
581650,3,7,0.552,TRUE
581672,3,7,9.852,TRUE
581678,3,7,6.312,TRUE
581688,3,7,6.792,TRUE
581811,3,7,1.7879999999999998,TRUE
581896,3,7,2.28,TRUE
582194,3,7,1.344,TRUE
582245,3,7,1.596,TRUE
582418,3,7,1.296,TRUE
582468,3,7,1.26,TRUE
582512,1_2,4,1.284,TRUE
582583,1_2,4,1.308,TRUE
582726,3,7,1.008,TRUE
582817,3,7,0.996,TRUE
583014,3,7,27.156,TRUE
583058,3,7,0.72,TRUE
583109,3,7,0.5880000000000001,TRUE
583488,3,7,0.624,TRUE
583499,3,7,1.572,TRUE
583591,1_2,4,1.284,TRUE
583700,3,7,1.62,TRUE
583746,3,7,1.068,TRUE
583834,8,7,12.264,TRUE
584220,3,7,1.729,TRUE
584303,3,7,2.232,TRUE
584610,3,7,3.96,TRUE
584743,3,7,2.3040000000000003,TRUE
585027,3,7,2.52,TRUE
585058,3,7,2.006,TRUE
585123,3,7,1.38,TRUE
549014,5_3,5_1,0.624,TRUE
568231,3,7,0.636,TRUE
165007,3,7,1.236,TRUE
579296,3,7,1.104,TRUE
620351,3,7,13.044,TRUE
582459,3,7,1.632,TRUE
228058,3,7,4.176,TRUE
584951,3,7,1.164,TRUE
18872,8,7,6.384,TRUE
18951,3,7,5.376,TRUE
66953,3,7,17.172,TRUE
19299,5_3,5_1,0.516,TRUE
19934,3,7,0.5760000000000001,TRUE
20459,3,7,4.788,TRUE
20537,3,7,2.04,TRUE
21763,3,7,0.648,TRUE
23927,3,7,2.88,TRUE
55536,3,7,2.664,TRUE
25915,3,7,4.332,TRUE
26462,3,7,4.812,TRUE
27385,3,7,1.032,TRUE
595784,3,7,1.596,TRUE
29408,3,7,0.624,TRUE
44655,3,7,1.308,TRUE
48571,3,7,1.6800000000000002,TRUE
59308,3,7,41.856,TRUE
259479,2_1,7,1.508,TRUE
53397,3,7,11.136,TRUE
522639,3,7,1.308,TRUE
522641,3,7,1.308,TRUE
598575,3,7,3,TRUE
260799,5_3,5_1,0.516,TRUE
78399,3,7,1.128,TRUE
261461,1_2,4,0.6960000000000001,TRUE
78718,3,7,1.104,TRUE
78732,5_3,5_1,0.5760000000000001,TRUE
261533,5_3,5_1,0.636,TRUE
261538,5_3,5_1,0.636,TRUE
80299,3,7,0.636,TRUE
127006,3,7,0.6000000000000001,TRUE
261879,3,7,4.188,TRUE
261884,3,7,4.188,TRUE
262293,3,7,0.8999999999999999,TRUE
262298,3,7,0.8999999999999999,TRUE
695749,3,7,33.3,TRUE
15218,3,7,4.74,TRUE
62199,3,7,3.516,TRUE
95991,3,7,38.376,TRUE
77200,2_1,7,0.612,TRUE
59535,3,7,15.504,TRUE
37388,3,7,2.46,TRUE
37493,3,7,1.068,TRUE
37742,3,7,2.019,TRUE
18643,3,7,3.072,TRUE
62122,3,7,1.596,TRUE
263001,3,7,4.343999999999999,TRUE
263036,1_2,2_1,3.144,TRUE
44353,3,7,1.92,TRUE
18663,3,7,6.720000000000001,TRUE
44355,3,7,0.58,TRUE
126641,3,7,1.452,TRUE
18750,3,7,2.325,TRUE
44358,3,7,0.636,TRUE
29059,3,7,1.627,TRUE
18731,3,7,2.098,TRUE
18754,3,7,2.134,TRUE
263617,3,7,1.1880000000000002,TRUE
18755,3,7,0.77,TRUE
18757,3,7,0.77,TRUE
10246,3,7,3.948,TRUE
18797,3,7,2.95,TRUE
264280,2_1,7,0.889,TRUE
264285,2_1,7,0.889,TRUE
33190,3,7,1.032,TRUE
126647,3,7,13.344,TRUE
63703,3,7,8.303999999999998,TRUE
265071,3,7,1.308,TRUE
13166,3,7,2.208,TRUE
47466,3,7,5.747999999999999,TRUE
265572,3,7,5.628,TRUE
37015,3,7,1.44,TRUE
265913,3,7,2.736,TRUE
604882,3,7,1.236,TRUE
126653,3,7,0.636,TRUE
266225,3,7,3.216,TRUE
266245,3,7,4.5600000000000005,TRUE
266364,1_2,2_1,0.96,TRUE
596467,3,7,0.958,TRUE
19012,3,7,0.737,TRUE
266783,1_2,2_1,1.14,TRUE
36130,3,7,13.2,TRUE
10857,3,7,3.07,TRUE
127418,3,7,1.524,TRUE
267211,3,7,2.556,TRUE
19121,3,7,0.504,TRUE
267537,3,7,2.004,TRUE
19145,3,7,0.78,TRUE
46947,3,7,4.452,TRUE
267715,3,7,0.708,TRUE
267722,3,7,0.552,TRUE
267726,3,7,0.552,TRUE
267768,3,7,0.768,TRUE
37020,3,7,0.936,TRUE
267862,3,7,0.804,TRUE
42099,3,7,6.024,TRUE
59350,3,7,143.54399999999998,TRUE
6687,3,7,3.5759999999999996,TRUE
19320,3,7,1.068,TRUE
19326,3,7,1.656,TRUE
13019,3,7,7.452,TRUE
268239,5_3,5_1,0.6000000000000001,TRUE
19334,3,7,1.26,TRUE
19343,3,7,1.224,TRUE
19345,3,7,42.983999999999995,TRUE
19366,3,7,8.303999999999998,TRUE
19349,3,7,9.648,TRUE
13022,3,7,27.696,TRUE
19382,3,7,6,TRUE
19826,3,7,7.295999999999999,TRUE
19825,3,7,4.812,TRUE
19879,3,7,4.572,TRUE
19947,3,7,1.488,TRUE
19971,3,7,1.956,TRUE
20031,3,7,3.444,TRUE
20081,3,7,3.072,TRUE
24944,3,7,1.476,TRUE
20038,3,7,3.42,TRUE
20057,3,7,1.224,TRUE
20209,3,7,0.636,TRUE
20223,3,7,1.224,TRUE
20193,3,7,0.636,TRUE
20211,3,7,21.299999999999997,TRUE
20217,3,7,2.0999999999999996,TRUE
20242,3,7,3.156,TRUE
268904,3,7,1.128,TRUE
64073,3,7,1.476,TRUE
20464,8,7,0.996,TRUE
20471,3,7,2.544,TRUE
20583,3,7,0.552,TRUE
20627,5_2,4,0.5760000000000001,TRUE
35135,3,7,2.4000000000000004,TRUE
20835,3,7,1.284,TRUE
20960,3,7,2.232,TRUE
21075,3,7,2.184,TRUE
21186,3,7,3.18,TRUE
21282,3,7,0.552,TRUE
33791,2_1,7,0.854,TRUE
33222,5_3,5_1,0.684,TRUE
89855,3,7,21.683999999999997,TRUE
21363,3,7,1.548,TRUE
21467,3,7,0.66,TRUE
21497,3,7,1.452,TRUE
13748,3,7,1.032,TRUE
21566,3,7,4.056,TRUE
21661,3,7,9.648,TRUE
21756,3,7,1.608,TRUE
21792,3,7,1.224,TRUE
21851,3,7,3.864,TRUE
60807,3,7,31.428000000000004,TRUE
697867,3,7,7.044,TRUE
22473,3,7,1.6919999999999995,TRUE
22476,3,7,1.572,TRUE
22487,3,7,2.136,TRUE
22565,3,7,0.636,TRUE
22666,3,7,1.9,TRUE
35338,3,7,1.428,TRUE
273194,3,7,1.596,TRUE
615751,3,7,1.44,TRUE
233574,3,7,6.144,TRUE
701233,3,7,2.244,TRUE
550009,3,7,3.216,TRUE
701249,3,7,1.284,TRUE
550256,3,7,10.224,TRUE
698967,8,7,6.384,TRUE
551132,5_3,4,0.5880000000000001,TRUE
551133,5_2,4,0.684,TRUE
581432,3,7,2.006,TRUE
552179,3,7,1.314,TRUE
552226,3,7,0.636,TRUE
552460,3,7,0.5760000000000001,TRUE
675110,3,7,3.012,TRUE
639112,3,7,1.224,TRUE
552934,3,7,5.496,TRUE
27538,3,7,1.6919999999999995,TRUE
554276,3,7,4.356,TRUE
554300,3,7,2.904,TRUE
563238,3,7,19.14,TRUE
563265,3,7,5.292,TRUE
563326,3,7,1.5,TRUE
563457,3,7,4.295999999999999,TRUE
563463,3,7,0.672,TRUE
563528,3,7,7.044,TRUE
563553,3,7,2.623,TRUE
498124,3,7,4.464,TRUE
563615,3,7,28.584000000000003,TRUE
563700,3,7,1.512,TRUE
563706,3,7,1.452,TRUE
563740,3,7,2.1479999999999997,TRUE
564091,3,7,1.284,TRUE
564098,3,7,1.596,TRUE
564118,3,7,0.612,TRUE
564173,5_2,2_1,0.6000000000000001,TRUE
564221,3,7,2.7,TRUE
564367,3,7,1.332,TRUE
564378,3,7,0.924,TRUE
564380,3,7,0.8280000000000001,TRUE
564508,3,7,1.656,TRUE
564711,3,7,2.616,TRUE
564805,3,7,29.952,TRUE
564866,1_2,2_1,0.5760000000000001,TRUE
564942,5_3,5_1,0.516,TRUE
565095,3,7,0.924,TRUE
565275,3,7,1.512,TRUE
565307,3,7,0.6960000000000001,TRUE
565552,3,7,1.38,TRUE
565367,3,7,5.196,TRUE
565442,3,7,0.684,TRUE
565541,3,7,1.236,TRUE
565810,1_2,4,0.732,TRUE
565969,3,7,1.272,TRUE
566038,5_2,2_1,0.612,TRUE
566221,3,7,1.236,TRUE
566230,3,7,8.676,TRUE
566231,3,7,3.048,TRUE
566233,3,7,11.592,TRUE
566260,3,7,2.136,TRUE
566315,3,7,2.52,TRUE
566481,3,7,0.72,TRUE
566575,3,7,1.14,TRUE
566600,3,7,2.0999999999999996,TRUE
566611,3,7,1.86,TRUE
566614,3,7,1.86,TRUE
566743,3,7,3.54,TRUE
566951,3,7,2.94,TRUE
567123,3,7,3.876,TRUE
567130,3,7,3,TRUE
567213,3,7,1.02,TRUE
402927,3,7,1.488,TRUE
567274,3,7,2.664,TRUE
567316,3,7,3.228,TRUE
567375,3,7,2.928,TRUE
567424,3,7,0.936,TRUE
567432,3,7,0.8999999999999999,TRUE
567433,3,7,0.972,TRUE
567434,3,7,0.936,TRUE
567448,3,7,0.708,TRUE
567455,3,7,0.708,TRUE
567492,3,7,8.244,TRUE
567514,3,7,8.736,TRUE
567680,8,7,0.72,TRUE
567686,3,7,1.068,TRUE
567711,3,7,4.0200000000000005,TRUE
567735,1_2,4,0.72,TRUE
567788,3,7,0.749,TRUE
567867,3,7,0.636,TRUE
568026,3,7,7.476,TRUE
568061,3,7,7.007999999999999,TRUE
568127,3,7,1.62,TRUE
568161,3,7,1.488,TRUE
568169,3,7,2.856,TRUE
568272,3,7,0.5760000000000001,TRUE
568480,3,7,1.7519999999999998,TRUE
568570,3,7,1.488,TRUE
568599,3,7,1.248,TRUE
568623,3,7,2.76,TRUE
568716,3,7,1.536,TRUE
568732,3,7,1.7519999999999998,TRUE
568784,3,7,1.512,TRUE
568930,3,7,1.824,TRUE
569062,1_2,4,0.624,TRUE
569134,3,7,1.02,TRUE
569169,3,7,3.132,TRUE
604861,3,7,4.752000000000001,TRUE
619878,3,7,5.136,TRUE
400973,3,7,2.7960000000000003,TRUE
572078,3,7,2.736,TRUE
645180,3,7,1.224,TRUE
621254,3,7,1.008,TRUE
646780,2_1,7,0.756,TRUE
647218,3,7,23.052,TRUE
621552,3,7,1.6800000000000002,TRUE
647550,3,7,1.524,TRUE
647640,1_2,2_1,0.912,TRUE
647981,5_3,5_1,0.504,TRUE
648157,3,7,1.565,TRUE
648426,1_2,2_1,0.552,TRUE
697057,3,7,0.5760000000000001,TRUE
648699,3,7,2.3520000000000003,TRUE
648767,1_2,2_1,0.8759999999999999,TRUE
648803,3,7,3.3480000000000003,TRUE
649309,5_3,5_1,0.504,TRUE
649584,3,7,2.3280000000000003,TRUE
649748,1_2,2_1,0.516,TRUE
649974,1_2,2_1,0.648,TRUE
650067,3,7,0.636,TRUE
650525,3,7,5.424,TRUE
650641,3,7,0.936,TRUE
650782,3,7,0.636,TRUE
651118,1_2,2_1,0.744,TRUE
651296,5_2,5_1,0.54,TRUE
651378,3,7,3.672,TRUE
651697,3,7,1.368,TRUE
621557,3,7,3.84,TRUE
621581,3,7,0.684,TRUE
621593,3,7,1.392,TRUE
621659,3,7,1.248,TRUE
655769,1_2,2_1,0.771,TRUE
655882,1_2,4,0.5880000000000001,TRUE
656293,3,7,1.517,TRUE
656488,3,7,3.42,TRUE
656527,3,7,18.996,TRUE
656590,3,7,2.976,TRUE
656653,1_2,2_1,0.54,TRUE
656686,3,7,0.96,TRUE
656703,3,7,21.18,TRUE
656762,2_1,7,1.5,TRUE
657372,5_3,4,0.528,TRUE
657394,5_3,5_1,0.6000000000000001,TRUE
657632,3,7,777.2640000000001,TRUE
657897,8,7,6.36,TRUE
658004,3,7,4.692,TRUE
658443,5_3,5_1,0.648,TRUE
275177,2_1,7,2.064,TRUE
82149,3,7,1.224,TRUE
70089,2_1,7,4.0200000000000005,TRUE
88411,3,7,0.842,TRUE
94020,3,7,0.552,TRUE
88547,3,7,0.708,TRUE
277408,3,7,2.349,TRUE
82276,3,7,19.200000000000003,TRUE
76284,3,7,1.98,TRUE
82402,3,7,2.928,TRUE
76307,2_1,7,1.452,TRUE
418287,3,7,67.98,TRUE
76654,3,7,1.968,TRUE
590688,3,7,19.62,TRUE
590951,3,7,6.504,TRUE
620221,3,7,8.82,TRUE
19625,3,7,0.8639999999999999,TRUE
403057,3,7,0.8519999999999999,TRUE
595394,3,7,0.804,TRUE
402573,3,7,2.04,TRUE
595658,5_2,5_1,0.528,TRUE
595789,3,7,21.096,TRUE
419360,3,7,2.664,TRUE
595989,3,7,1.632,TRUE
596067,5_2,5_1,0.5760000000000001,TRUE
596439,3,7,0.8879999999999999,TRUE
596556,3,7,12.227999999999998,TRUE
596584,3,7,0.692,TRUE
596727,3,7,1.836,TRUE
596736,3,7,1.836,TRUE
596805,1_2,4,0.708,TRUE
596856,3,7,21.468,TRUE
596859,1_2,4,0.8280000000000001,TRUE
596972,3,7,3.912,TRUE
596988,3,7,0.516,TRUE
596998,3,7,0.924,TRUE
597084,1_2,4,0.5880000000000001,TRUE
597111,3,7,1.224,TRUE
597183,1_2,2_1,0.672,TRUE
597316,5_2,4,0.5880000000000001,TRUE
597554,3,7,0.6960000000000001,TRUE
597526,1_2,4,0.624,TRUE
597720,3,7,1.416,TRUE
597938,3,7,32.676,TRUE
598186,3,7,2.664,TRUE
598188,3,7,3.492,TRUE
598266,3,7,1.14,TRUE
598456,3,7,6.084,TRUE
598572,3,7,1.104,TRUE
598638,3,7,3.084,TRUE
598652,3,7,2.556,TRUE
598664,3,7,1.452,TRUE
598800,3,7,4.524,TRUE
598821,3,7,0.565,TRUE
598822,3,7,0.629,TRUE
598831,3,7,1.288,TRUE
598835,3,7,0.624,TRUE
598837,3,7,1.064,TRUE
598872,3,7,1.224,TRUE
598878,3,7,2.832,TRUE
598888,3,7,1.404,TRUE
598892,3,7,1.032,TRUE
598963,3,7,0.695,TRUE
598982,3,7,0.629,TRUE
403095,3,7,2.623,TRUE
599143,3,7,1.572,TRUE
599149,3,7,1.836,TRUE
599151,3,7,1.536,TRUE
599153,3,7,1.044,TRUE
599187,3,7,3.5279999999999996,TRUE
599193,3,7,1.608,TRUE
599200,3,7,1.632,TRUE
599203,3,7,6.474,TRUE
599206,3,7,0.624,TRUE
599210,3,7,6.276,TRUE
599212,3,7,1.092,TRUE
599274,8,7,3.5999999999999996,TRUE
599366,3,7,1.2120000000000002,TRUE
19644,3,7,1.308,TRUE
599443,3,7,3.516,TRUE
599464,3,7,1.152,TRUE
599472,3,7,0.624,TRUE
599495,3,7,3.732,TRUE
599544,3,7,1.14,TRUE
599549,3,7,1.14,TRUE
599562,8,7,1.539,TRUE
599577,8,7,5.736,TRUE
599604,3,7,5.436,TRUE
599620,8,7,2.338,TRUE
599771,3,7,1.152,TRUE
599741,3,7,3.228,TRUE
599743,3,7,1.007,TRUE
599775,3,7,0.8280000000000001,TRUE
599786,3,7,1.248,TRUE
599793,3,7,2.7960000000000003,TRUE
599800,3,7,0.624,TRUE
599802,3,7,2.568,TRUE
599924,3,7,1.7879999999999998,TRUE
639745,3,7,1.332,TRUE
600103,3,7,1.86,TRUE
599997,3,7,2.12,TRUE
600300,3,7,1.104,TRUE
622435,3,7,4.199999999999999,TRUE
600535,3,7,0.528,TRUE
600562,3,7,3.144,TRUE
600626,3,7,4.404,TRUE
600685,3,7,1.236,TRUE
600796,3,7,0.912,TRUE
600932,3,7,1.743,TRUE
601034,5_3,4,0.5760000000000001,TRUE
601046,3,7,6.324,TRUE
601110,3,7,0.5880000000000001,TRUE
601114,3,7,1.032,TRUE
601313,3,7,2.7,TRUE
601333,5_2,5_1,0.51,TRUE
601337,3,7,1.6800000000000002,TRUE
601382,3,7,3.66,TRUE
601344,3,7,1.536,TRUE
601364,3,7,1.056,TRUE
601371,3,7,1.311,TRUE
601379,3,7,1.56,TRUE
601390,3,7,1.824,TRUE
601407,3,7,5.244,TRUE
601451,3,7,7.452,TRUE
601476,3,7,1.416,TRUE
601492,3,7,0.636,TRUE
601668,3,7,19.68,TRUE
601670,3,7,0.8759999999999999,TRUE
601676,3,7,3.912,TRUE
601712,3,7,1.068,TRUE
601764,3,7,0.912,TRUE
495796,3,7,2.568,TRUE
601801,3,7,2.568,TRUE
601856,3,7,2.58,TRUE
601875,5_2,5_1,0.552,TRUE
601950,3,7,57.504,TRUE
602002,1_2,4,0.54,TRUE
602068,3,7,5.952,TRUE
619537,3,7,1.416,TRUE
619539,3,7,1.416,TRUE
602171,3,7,5.472,TRUE
602191,3,7,1.296,TRUE
602215,3,7,1.128,TRUE
602218,3,7,5.088,TRUE
602483,3,7,1.596,TRUE
602507,3,7,1.08,TRUE
602620,3,7,2.892,TRUE
602610,3,7,1.476,TRUE
602615,3,7,15.9,TRUE
602676,3,7,2.412,TRUE
602776,3,7,0.749,TRUE
602924,3,7,101.82,TRUE
603007,3,7,2.46,TRUE
603069,3,7,2.052,TRUE
603071,3,7,33.576,TRUE
603114,3,7,1.068,TRUE
603145,3,7,1.032,TRUE
603245,3,7,4.128,TRUE
603346,3,7,2.76,TRUE
603514,3,7,0.6000000000000001,TRUE
603528,3,7,1.164,TRUE
603531,3,7,0.636,TRUE
603569,3,7,0.5760000000000001,TRUE
603630,3,7,2.832,TRUE
603759,3,7,1.1760000000000002,TRUE
603683,3,7,0.8759999999999999,TRUE
603757,3,7,1.608,TRUE
603838,3,7,11.94,TRUE
603894,8,7,1.404,TRUE
603908,8,7,1.404,TRUE
604284,3,7,1.824,TRUE
603951,3,7,1.2120000000000002,TRUE
603961,3,7,6.5280000000000005,TRUE
604005,3,7,1.992,TRUE
604078,3,7,0.8879999999999999,TRUE
604141,3,7,2.46,TRUE
604170,3,7,2.58,TRUE
604194,3,7,15.9,TRUE
604195,3,7,2.4000000000000004,TRUE
604201,8,7,1.404,TRUE
604202,3,7,1.572,TRUE
604237,3,7,2.7,TRUE
604241,3,7,38.352,TRUE
496021,3,7,2.281,TRUE
604269,3,7,0.849,TRUE
604273,3,7,1.5,TRUE
604292,3,7,1.7759999999999998,TRUE
604299,3,7,1.932,TRUE
604300,3,7,0.612,TRUE
604302,3,7,0.612,TRUE
604324,3,7,1.068,TRUE
604337,3,7,0.5640000000000001,TRUE
604382,3,7,1.836,TRUE
604384,3,7,4.9559999999999995,TRUE
604413,3,7,2.664,TRUE
604538,3,7,3.756,TRUE
604557,3,7,1.596,TRUE
604633,3,7,2.256,TRUE
604717,3,7,0.5880000000000001,TRUE
604756,3,7,4.9799999999999995,TRUE
604770,3,7,3.132,TRUE
604777,3,7,8.376,TRUE
604779,3,7,49.44,TRUE
604791,3,7,19.968,TRUE
604804,3,7,0.624,TRUE
604810,3,7,1.152,TRUE
604844,3,7,19.968,TRUE
604904,3,7,22.464,TRUE
604927,3,7,0.8879999999999999,TRUE
604966,3,7,1.622,TRUE
605275,3,7,17.580000000000002,TRUE
605408,3,7,3.216,TRUE
605441,3,7,3.468,TRUE
605482,3,7,4.008,TRUE
620885,3,7,1.38,TRUE
605490,3,7,1.7159999999999995,TRUE
605584,3,7,12.792000000000002,TRUE
605625,3,7,0.8160000000000001,TRUE
605730,3,7,1.152,TRUE
605770,3,7,3.096,TRUE
605841,3,7,2.3040000000000003,TRUE
605899,3,7,0.5880000000000001,TRUE
122336,3,7,1.572,TRUE
620937,3,7,1.416,TRUE
619646,3,7,3.684,TRUE
609840,3,7,52.224,TRUE
621078,3,7,0.636,TRUE
621087,3,7,16.656,TRUE
620361,3,7,0.708,TRUE
620376,3,7,1.416,TRUE
620173,1_2,2_1,0.54,TRUE
614148,3,7,5.88,TRUE
422876,3,7,0.8400000000000001,TRUE
615800,3,7,3.108,TRUE
615902,3,7,13.02,TRUE
616017,1_2,4,0.72,TRUE
616068,3,7,1.2000000000000002,TRUE
616165,3,7,2.532,TRUE
616408,3,7,0.674,TRUE
616552,1_2,4,0.5880000000000001,TRUE
144773,2_1,7,2.244,TRUE
616689,3,7,0.516,TRUE
616800,3,7,1.7399999999999998,TRUE
616830,3,7,1.068,TRUE
616831,3,7,1.608,TRUE
120129,3,7,3.024,TRUE
616911,1_2,4,0.72,TRUE
616958,3,7,2.256,TRUE
617122,3,7,7.295999999999999,TRUE
617126,3,7,0.528,TRUE
617167,5_3,4,1.044,TRUE
617182,3,7,1.332,TRUE
617297,3,7,0.636,TRUE
617315,3,7,1.428,TRUE
617319,3,7,0.996,TRUE
617426,8,7,1.344,TRUE
617904,3,7,2.448,TRUE
617531,3,7,0.5640000000000001,TRUE
617536,3,7,1.584,TRUE
617540,3,7,0.8639999999999999,TRUE
617603,3,7,1.02,TRUE
617640,3,7,2.82,TRUE
617690,3,7,2.508,TRUE
617903,3,7,2.964,TRUE
617975,3,7,1.272,TRUE
618018,8,7,1.2120000000000002,TRUE
618102,3,7,1.7999999999999998,TRUE
618109,8,7,1.14,TRUE
618133,3,7,1.056,TRUE
618192,3,7,3.96,TRUE
618312,3,7,1.7399999999999998,TRUE
618387,3,7,0.932,TRUE
618979,3,7,58.272,TRUE
619167,5_2,5_1,0.528,TRUE
619767,3,7,4.343999999999999,TRUE
619774,3,7,0.6960000000000001,TRUE
257299,3,7,3.331,TRUE
619950,3,7,0.924,TRUE
620038,3,7,2.28,TRUE
620115,3,7,4.32,TRUE
620283,3,7,2.52,TRUE
620329,3,7,27.468000000000004,TRUE
620480,3,7,3.144,TRUE
625048,3,7,1.284,TRUE
627915,3,7,6.744000000000001,TRUE
665419,3,7,1.224,TRUE
623442,8,7,3.3120000000000003,TRUE
628946,3,7,1.536,TRUE
628973,3,7,1.7759999999999998,TRUE
629028,3,7,1.08,TRUE
165126,3,7,1.26,TRUE
166163,8,7,0.756,TRUE
632874,3,7,1.872,TRUE
633725,3,7,5.82,TRUE
169555,3,7,4.3919999999999995,TRUE
665447,8,7,2.712,TRUE
637894,5_3,5_1,0.516,TRUE
637984,5_3,5_1,0.984,TRUE
640663,3,7,0.672,TRUE
638365,3,7,0.648,TRUE
638366,3,7,1.164,TRUE
638401,3,7,0.504,TRUE
638615,3,7,5.8919999999999995,TRUE
147552,3,7,1.032,TRUE
638907,3,7,1.596,TRUE
84334,3,7,4.056,TRUE
639605,1_2,2_1,0.617,TRUE
639755,3,7,3.036,TRUE
639778,3,7,7.704000000000001,TRUE
639781,3,7,7.704000000000001,TRUE
639873,5_3,5_1,0.648,TRUE
498112,3,7,1.1760000000000002,TRUE
640085,3,7,0.948,TRUE
184921,3,7,4.4399999999999995,TRUE
640274,3,7,16.572,TRUE
640588,1_2,2_1,1.1880000000000002,TRUE
640589,1_2,2_1,0.78,TRUE
640686,3,7,3.828,TRUE
640825,3,7,2.496,TRUE
641019,3,7,1.572,TRUE
498344,3,7,4.404,TRUE
563106,3,7,1.7279999999999998,TRUE
563128,3,7,1.08,TRUE
469732,3,7,3.708,TRUE
498483,3,7,0.5640000000000001,TRUE
644702,3,7,1.1760000000000002,TRUE
644886,3,7,1.7879999999999998,TRUE
645012,3,7,2.868,TRUE
283100,3,7,19.236,TRUE
283570,3,7,5.424,TRUE
5718,3,7,0.757,TRUE
258252,3,7,1.14,TRUE
284669,8,7,7.644,TRUE
284971,1_2,4,0.708,TRUE
285225,3,7,2.28,TRUE
285515,3,7,1.608,TRUE
285848,1_2,2_1,1.128,TRUE
286315,3,7,1.824,TRUE
286357,3,7,1.968,TRUE
286378,3,7,3.804,TRUE
286414,3,7,0.8879999999999999,TRUE
286422,3,7,1.404,TRUE
286447,3,7,1.536,TRUE
286465,3,7,1.296,TRUE
665633,3,7,0.8280000000000001,TRUE
287122,3,7,4.632,TRUE
287136,3,7,1.2000000000000002,TRUE
287345,2_1,7,0.734,TRUE
287412,3,7,1.754,TRUE
287553,3,7,1.428,TRUE
287709,3,7,3.996,TRUE
287758,5_3,5_1,0.66,TRUE
566961,3,7,1.296,TRUE
288387,3,7,2.136,TRUE
288520,3,7,2.928,TRUE
288782,3,7,1.416,TRUE
288937,3,7,20.376,TRUE
289110,3,7,0.636,TRUE
289189,3,7,0.8759999999999999,TRUE
169733,3,7,17.808,TRUE
289538,5_3,5_1,0.516,TRUE
289546,3,7,1.584,TRUE
289986,2_1,7,0.756,TRUE
290005,1_2,2_1,0.672,TRUE
290133,3,7,5.9399999999999995,TRUE
118542,3,7,5.136,TRUE
290782,3,7,1.812,TRUE
290813,3,7,1.32,TRUE
291014,3,7,1.08,TRUE
568188,3,7,2.496,TRUE
166123,8,7,0.8759999999999999,TRUE
32177,5_2,5_1,0.684,TRUE
120903,3,7,1.956,TRUE
665682,3,7,3.708,TRUE
301319,3,7,0.948,TRUE
127453,3,7,1.2120000000000002,TRUE
127455,3,7,1.2120000000000002,TRUE
297500,3,7,4.968,TRUE
166656,3,7,0.504,TRUE
122103,3,7,2.3760000000000003,TRUE
169929,3,7,5.028,TRUE
299346,3,7,23.448,TRUE
29019,3,7,0.636,TRUE
299576,3,7,2.136,TRUE
300668,3,7,0.612,TRUE
658680,3,7,9.516,TRUE
301701,5_3,5_1,0.528,TRUE
165037,3,7,2.292,TRUE
302650,8,7,1.913,TRUE
303602,3,7,0.8999999999999999,TRUE
304044,3,7,1.332,TRUE
164279,3,7,5.688,TRUE
304373,3,7,0.948,TRUE
304377,3,7,0.948,TRUE
517278,3,7,0.636,TRUE
164337,3,7,0.624,TRUE
304869,5_3,5_1,0.516,TRUE
304985,3,7,0.792,TRUE
305318,3,7,10.272,TRUE
305679,3,7,1.856,TRUE
305381,5_3,4,1.044,TRUE
665752,3,7,24.660000000000004,TRUE
119809,3,7,67.5,TRUE
306557,3,7,1.224,TRUE
306580,3,7,1.068,TRUE
520148,3,7,8.088000000000001,TRUE
307918,5_3,5_1,0.516,TRUE
667747,3,7,3.204,TRUE
308133,5_3,5_1,0.516,TRUE
520665,5_3,5_1,0.936,TRUE
308991,3,7,0.924,TRUE
309089,3,7,1.008,TRUE
309171,5_3,5_1,0.516,TRUE
309208,3,7,1.008,TRUE
309477,3,7,0.8759999999999999,TRUE
309317,3,7,1.224,TRUE
309393,3,7,0.932,TRUE
309596,3,7,8.16,TRUE
5722,3,7,1.512,TRUE
309645,3,7,1.224,TRUE
